Id,attempts,comments,blank_line,lloc,sloc,system_access,exam_grade_codebench,delete_average,average_log_rows,submission_per_exercise,sucess_average,test_average,exercises_list_grade,exercises_list_grade_check_plagiarism,copy_paste_proportion,sintaxe_error,IDE_usage,keystroke_latency,jadud,watson,cont_condition,cont_cicle,cont_variable,error,Media_final
2141,32,35,34,303,303,30,10.0,4.75,60.75,1.0,1.0,0.0,6.67,0.67,0.05,0.0,5.71,12.53,-1.0,-1.0,6.25,0.0,4.0,2.94,5.04
2142,46,32,36,312,312,43,10.0,53.62,570.5,2.06,0.75,5.56,6.67,1.67,0.13,0.15,138.75,2.88,18.12,0.0,6.38,0.0,3.94,3.0,6.26
2143,100,35,30,203,203,33,10.0,132.62,1193.83,5.83,0.14,12.0,3.15,3.15,0.32,0.14,160.17,3.85,36.67,10.42,5.67,0.0,3.5,2.06,4.23
2144,55,30,34,311,311,32,10.0,118.65,1233.19,2.31,0.67,4.8,6.67,6.67,0.69,0.15,277.67,2.95,9.31,7.19,6.12,0.0,4.0,3.0,10.0
2145,59,39,27,283,283,35,10.0,95.81,1521.81,1.67,0.69,6.88,6.67,5.54,0.06,0.29,326.58,4.41,7.5,7.56,5.69,0.0,3.62,3.0,10.0
2146,33,15,18,75,75,31,5.0,124.83,1003.67,5.5,0.08,13.83,0.74,0.0,0.23,0.33,55.37,3.26,10.6,6.67,5.0,0.0,3.5,0.88,1.7
2147,0.0,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2148,0.0,0,0,33,22,18,0.0,231.0,1302.5,0.0,0.0,15.5,0.0,0.0,0.12,1.0,0.0,0.0,186.0,-1.0,3.0,0.0,2.0,0.24,0.0
2149,11,33,11,168,168,22,0.0,0.0,7.5,1.0,1.0,0.0,3.33,0.0,-1.0,0.18,1.37,0.0,0.0,0.0,7.25,0.0,3.44,1.29,0.22
2150,2,0,5,26,26,15,5.0,123.67,742.0,0.67,0.33,3.67,0.0,0.0,0.17,0.5,9.45,1.11,4.33,-1.0,4.33,0.0,4.67,0.35,0.0
2151,0.0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.06
2152,52,20,31,286,286,30,10.0,33.62,403.35,1.81,0.74,1.93,6.67,1.67,0.16,0.15,132.63,2.1,4.0,5.33,5.38,0.0,4.12,3.0,9.76
2153,0.0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.03
2154,40,28,41,307,307,39,10.0,33.06,266.75,1.75,0.83,4.07,6.67,0.0,0.0,0.12,86.09,2.51,14.0,-1.0,6.25,0.0,4.56,3.0,3.51
2155,85,32,18,250,250,48,5.0,154.73,1075.14,3.57,0.39,15.2,4.44,2.22,0.3,0.24,186.44,3.18,35.29,17.86,5.93,0.0,4.2,2.47,3.43
2156,20,19,19,107,107,34,10.0,75.86,727.12,2.5,0.5,7.5,1.85,1.85,0.06,0.15,82.86,3.16,16.38,0.0,4.71,0.0,2.75,1.35,5.85
2157,0.0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2158,32,32,24,279,279,36,10.0,105.33,755.55,1.91,0.65,4.18,3.33,1.67,0.41,0.19,129.62,3.19,13.27,2.73,6.09,0.0,3.58,2.06,5.87
2159,52,68,41,370,370,38,10.0,71.25,922.06,1.94,0.72,4.06,6.67,6.67,0.36,0.17,248.68,2.28,5.69,3.19,6.44,0.0,4.24,2.94,8.33
2160,0.0,0,0,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2161,0.0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2162,87,12,3,203,203,48,10.0,109.08,828.0,7.25,0.31,9.25,2.96,2.96,0.14,0.16,118.55,3.68,28.55,19.73,4.64,0.0,3.09,1.71,5.07
2207,13,9,14,43,42,23,0.0,309.33,1715.67,4.33,0.33,31.0,0.37,0.37,0.01,0.31,70.66,1.89,183.0,8.33,4.33,0.0,4.67,0.41,0.0
2348,99,30,14,245,245,14,10.0,95.17,789.92,5.42,0.47,6.42,3.89,3.89,0.09,0.04,187.65,2.39,3.92,-1.0,5.67,0.0,3.67,2.18,2.77
